nim,angkatan,fakultas,program_studi,jenis_kelamin,asal_provinsi,jalur_masuk,ukt_kelompok,beasiswa,tahun_ajaran,semester,mata_kuliah,sks,nilai_huruf,bobot_nilai,kehadiran_persen,nilai_tugas,nilai_uts,nilai_uas
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Metodologi Penelitian,3,BC,2.5,76,59.7,63.8,69.9
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Manajemen Proyek,4,A,4.0,94,87.0,76.2,91.0
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Kerja Praktik,2,AB,3.5,93,83.0,76.0,75.1
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Tugas Akhir II,4,B,3.0,72,80.1,73.1,96.4
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Tugas Akhir I,3,A,4.0,92,89.0,64.5,87.8
23120153,2023,FTTM,Teknik Metalurgi,Perempuan,DKI Jakarta,SNBP,4,Tidak,2022/2023,Genap,Pancasila,4,A,4.0,85,88.3,80.3,93.5
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Ganjil,Manajemen Proyek,3,AB,3.5,85,83.9,79.0,100.0
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Ganjil,Manajemen Proyek,2,A,4.0,87,89.8,88.5,96.1
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Ganjil,Tugas Akhir II,2,A,4.0,88,78.4,76.1,100.0
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Ganjil,Fisika Dasar IIA,3,BC,2.5,86,64.1,63.3,62.6
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Genap,Pengantar Rekayasa,4,A,4.0,100,88.8,76.1,77.4
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Genap,Bahasa Inggris,3,A,4.0,87,94.3,81.4,83.4
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Genap,Pancasila,3,A,4.0,85,86.4,81.7,74.7
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2021/2022,Genap,Kerja Praktik,2,A,4.0,97,98.6,80.5,88.6
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Ganjil,Tugas Akhir II,2,B,3.0,90,79.2,74.1,69.4
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Ganjil,Olahraga,4,A,4.0,87,97.7,81.9,71.9
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Ganjil,Etika Profesi,3,A,4.0,100,86.8,80.6,96.7
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Ganjil,Kerja Praktik,2,BC,2.5,91,43.7,69.7,56.7
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Genap,Tugas Akhir II,3,A,4.0,92,69.4,77.5,83.9
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Genap,Etika Profesi,3,A,4.0,90,88.0,77.0,89.9
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Genap,Kerja Praktik,4,A,4.0,97,92.1,86.2,88.3
23170154,2023,FSRD,Desain Produk,Laki-laki,Yogyakarta,Mandiri,6,Ya,2022/2023,Genap,Tugas Akhir II,2,AB,3.5,90,70.3,62.3,83.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Tugas Akhir II,2,A,4.0,96,89.5,90.5,83.4
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Manajemen Proyek,3,A,4.0,99,74.7,77.3,60.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Etika Profesi,3,AB,3.5,90,85.1,72.0,84.0
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Bahasa Inggris,4,AB,3.5,100,73.2,71.6,91.9
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Olahraga,3,A,4.0,88,80.1,66.1,87.5
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Tugas Akhir I,2,B,3.0,80,67.7,51.2,81.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Ganjil,Manajemen Proyek,3,B,3.0,89,74.5,61.8,70.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Genap,Etika Profesi,3,AB,3.5,90,71.3,69.9,92.8
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Genap,Manajemen Proyek,3,BC,2.5,83,59.0,47.4,73.5
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Genap,Manajemen Proyek,2,B,3.0,88,64.8,67.2,77.4
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2021/2022,Genap,Pancasila,3,A,4.0,95,68.1,68.0,100.0
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Metodologi Penelitian,4,BC,2.5,86,60.0,52.6,52.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Tugas Akhir I,3,B,3.0,89,70.6,80.0,89.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Etika Profesi,3,AB,3.5,96,77.4,77.4,88.9
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Kerja Praktik,3,A,4.0,100,88.0,95.3,77.6
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Kerja Praktik,4,A,4.0,94,90.6,73.9,87.8
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Fisika Dasar IA,4,B,3.0,92,70.9,66.8,53.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Ganjil,Kalkulus II,4,B,3.0,83,66.2,59.1,57.8
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Olahraga,2,A,4.0,97,84.2,100.0,87.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Manajemen Proyek,4,A,4.0,98,83.3,73.4,88.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Kalkulus II,4,A,4.0,96,84.3,84.5,88.1
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Bahasa Inggris,3,B,3.0,95,73.6,60.1,73.9
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Tugas Akhir II,4,A,4.0,93,83.9,78.7,90.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2022/2023,Genap,Pancasila,3,A,4.0,99,83.0,85.5,84.6
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Tugas Akhir II,3,B,3.0,90,76.4,68.5,69.2
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Kerja Praktik,4,AB,3.5,92,77.9,61.4,80.5
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Olahraga,3,A,4.0,99,77.2,75.0,100.0
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Tugas Akhir II,4,B,3.0,80,77.1,61.3,67.5
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Etika Profesi,3,B,3.0,92,77.1,54.0,75.9
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Etika Profesi,3,B,3.0,78,56.0,78.6,45.7
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Ganjil,Fisika Dasar IA,2,A,4.0,96,89.9,66.4,100.0
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Genap,Etika Profesi,2,B,3.0,93,61.8,46.2,57.1
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Genap,Manajemen Proyek,3,B,3.0,93,74.1,75.9,52.6
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Genap,Bahasa Inggris,3,AB,3.5,97,63.0,76.2,100.0
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Genap,Kerja Praktik,3,BC,2.5,77,49.1,62.2,67.3
22150155,2022,FTSL,Teknik Lingkungan,Laki-laki,Jawa Barat,SNBP,4,Tidak,2023/2024,Genap,Etika Profesi,3,B,3.0,78,77.4,54.4,85.7
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Ganjil,Manajemen Proyek,2,A,4.0,91,83.4,82.4,88.9
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Ganjil,Metodologi Penelitian,2,AB,3.5,96,78.9,65.7,78.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Ganjil,Kalkulus I,4,BC,2.5,88,50.2,69.6,62.5
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Ganjil,Tugas Akhir I,2,B,3.0,93,82.0,75.8,95.9
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Genap,Agama,3,C,2.0,83,44.8,44.0,36.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Genap,Kerja Praktik,2,B,3.0,78,70.1,85.2,79.7
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Genap,Kerja Praktik,4,BC,2.5,70,66.6,41.6,64.3
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2021/2022,Genap,Tugas Akhir II,3,B,3.0,84,61.4,63.2,60.3
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Ganjil,Kalkulus II,3,BC,2.5,82,63.8,66.4,64.5
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Ganjil,Olahraga,2,B,3.0,95,64.0,61.8,66.7
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Ganjil,Fisika Dasar IA,4,C,2.0,66,61.4,49.1,62.1
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Ganjil,Tugas Akhir I,4,C,2.0,70,48.2,60.4,64.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Ganjil,Kalkulus I,2,C,2.0,59,52.1,51.5,41.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Tugas Akhir I,2,B,3.0,79,58.6,58.4,78.4
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Metodologi Penelitian,4,B,3.0,84,68.6,62.9,74.4
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Agama,3,AB,3.5,98,85.9,76.3,74.9
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Tugas Akhir I,3,BC,2.5,95,53.7,55.4,54.8
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Etika Profesi,4,A,4.0,97,75.3,89.2,80.5
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Kerja Praktik,4,B,3.0,93,68.8,48.4,56.0
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2022/2023,Genap,Pancasila,2,BC,2.5,76,58.2,49.6,77.1
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Ganjil,Manajemen Proyek,2,BC,2.5,89,42.8,55.8,71.5
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Ganjil,Pancasila,2,A,4.0,86,83.2,74.8,84.8
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Ganjil,Tugas Akhir II,3,B,3.0,94,62.8,65.7,71.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Ganjil,Kerja Praktik,3,B,3.0,72,67.0,55.5,72.2
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Ganjil,Olahraga,2,B,3.0,72,72.9,58.6,80.9
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Genap,Bahasa Inggris,2,BC,2.5,95,71.1,44.1,67.4
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Genap,Etika Profesi,3,C,2.0,70,30.5,41.7,21.5
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Genap,Manajemen Proyek,2,B,3.0,79,74.8,85.0,73.0
22100156,2022,SITH,Biologi,Laki-laki,DKI Jakarta,Mandiri,7,Tidak,2023/2024,Genap,Kerja Praktik,4,B,3.0,78,68.0,57.9,65.2
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Fisika Dasar IA,3,BC,2.5,85,56.8,55.8,93.1
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Olahraga,3,BC,2.5,76,65.8,60.0,77.2
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Etika Profesi,4,BC,2.5,70,61.6,83.8,53.4
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Pancasila,4,B,3.0,81,72.8,54.2,74.6
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,BC,2.5,94,64.6,64.2,55.5
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Etika Profesi,3,C,2.0,61,48.2,49.6,62.0
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Ganjil,Tugas Akhir I,3,BC,2.5,75,68.9,65.1,74.7
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Kalkulus I,2,C,2.0,55,54.7,51.8,48.1
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Tugas Akhir II,3,B,3.0,92,79.4,79.9,62.3
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Metodologi Penelitian,3,BC,2.5,73,73.6,76.9,46.8
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Manajemen Proyek,4,BC,2.5,89,59.8,74.6,34.8
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Metodologi Penelitian,2,C,2.0,75,62.4,44.6,35.3
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Kerja Praktik,4,AB,3.5,91,65.0,82.6,57.8
24190157,2024,SBM,Kewirausahaan,Laki-laki,DKI Jakarta,SNBP,7,Tidak,2021/2022,Genap,Tugas Akhir II,3,C,2.0,58,48.5,37.3,50.2
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Ganjil,Pancasila,4,A,4.0,99,98.0,83.2,96.5
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Ganjil,Agama,2,B,3.0,92,72.6,69.0,63.1
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Ganjil,Manajemen Proyek,3,A,4.0,85,81.1,63.9,94.4
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Ganjil,Kerja Praktik,3,B,3.0,72,71.4,80.6,76.7
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Genap,Etika Profesi,4,A,4.0,98,79.7,90.4,67.9
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Genap,Tugas Akhir II,3,A,4.0,100,100.0,85.4,82.1
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Genap,Tugas Akhir I,2,A,4.0,99,79.6,72.0,84.8
24150158,2024,FTSL,Teknik Lingkungan,Laki-laki,Banten,SNBT,8,Tidak,2021/2022,Genap,Fisika Dasar IIA,3,A,4.0,94,97.9,60.4,55.7
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Metodologi Penelitian,2,A,4.0,86,85.5,84.7,82.4
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Pengantar Rekayasa,3,A,4.0,91,88.9,75.5,80.7
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Kalkulus I,2,AB,3.5,99,70.4,89.3,78.1
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Etika Profesi,3,B,3.0,86,75.6,83.0,85.1
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Olahraga,2,A,4.0,97,73.6,92.0,63.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Kimia Dasar IA,4,A,4.0,93,80.5,93.1,72.3
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Ganjil,Manajemen Proyek,2,AB,3.5,87,81.0,79.9,92.4
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Manajemen Proyek,4,A,4.0,95,87.8,90.5,68.6
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Metodologi Penelitian,4,AB,3.5,91,64.9,44.4,85.4
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Metodologi Penelitian,2,A,4.0,90,89.4,83.8,86.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Etika Profesi,4,A,4.0,86,98.2,95.1,77.6
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Olahraga,3,A,4.0,96,94.8,86.5,89.7
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Tugas Akhir I,3,A,4.0,95,73.1,64.3,94.4
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2021/2022,Genap,Tugas Akhir II,2,B,3.0,89,61.9,48.5,67.3
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,4,A,4.0,86,88.6,88.5,80.3
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Ganjil,Tugas Akhir I,4,A,4.0,97,91.8,84.6,78.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Ganjil,Bahasa Inggris,3,A,4.0,92,69.1,80.0,77.6
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Ganjil,Pancasila,2,A,4.0,90,77.2,81.2,79.9
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Genap,Tugas Akhir I,2,AB,3.5,88,81.5,69.9,100.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Genap,Tugas Akhir II,4,BC,2.5,78,69.3,60.5,63.7
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Genap,Olahraga,4,A,4.0,86,93.0,82.7,97.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Genap,Kalkulus I,4,AB,3.5,99,70.2,73.3,92.3
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2022/2023,Genap,Agama,2,A,4.0,90,76.3,86.2,89.0
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Ganjil,Fisika Dasar IIA,3,AB,3.5,87,74.5,70.4,76.4
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Ganjil,Kimia Dasar IA,3,A,4.0,95,81.8,87.0,78.6
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Ganjil,Etika Profesi,2,A,4.0,94,98.5,71.4,70.3
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Ganjil,Kerja Praktik,2,A,4.0,87,87.1,85.5,77.1
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Genap,Kalkulus II,3,A,4.0,88,80.0,81.0,67.8
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Genap,Tugas Akhir II,4,A,4.0,86,73.0,73.1,81.9
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Genap,Metodologi Penelitian,3,A,4.0,86,89.7,87.6,67.2
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Genap,Kimia Dasar IA,4,A,4.0,96,79.8,74.3,88.2
22190159,2022,SBM,Kewirausahaan,Perempuan,Jawa Timur,SNBP,5,Tidak,2023/2024,Genap,Pengantar Rekayasa,3,A,4.0,94,83.6,81.6,71.5
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Ganjil,Olahraga,3,B,3.0,73,73.3,57.9,59.5
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Ganjil,Metodologi Penelitian,3,C,2.0,55,43.7,35.8,42.5
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Ganjil,Etika Profesi,3,AB,3.5,100,82.6,85.7,65.7
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Ganjil,Manajemen Proyek,2,D,1.0,62,44.2,59.6,35.9
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Ganjil,Agama,4,B,3.0,74,55.6,65.1,66.7
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Olahraga,2,C,2.0,73,37.9,33.9,27.3
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Kimia Dasar IA,3,C,2.0,79,58.0,45.7,67.7
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Tugas Akhir II,3,BC,2.5,94,60.1,60.3,75.9
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Tugas Akhir I,3,C,2.0,83,57.5,42.6,74.7
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Fisika Dasar IIA,3,C,2.0,55,53.8,64.8,36.4
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Metodologi Penelitian,3,B,3.0,80,59.2,87.2,44.4
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2021/2022,Genap,Metodologi Penelitian,3,C,2.0,65,37.0,34.0,52.2
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2022/2023,Ganjil,Metodologi Penelitian,3,AB,3.5,95,88.4,77.1,79.3
23190160,2023,SBM,Manajemen,Laki-laki,Banten,Mandiri,7,Tidak,2022/2023,Ganjil,Fisika Dasar IIA,4,BC,2.5,78,58.2,51.0,57.4
