Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
490081,21258,VICTORIAN SEWING BOX LARGE,6,2009-12-03 15:32:00,12.75,13786.0,United Kingdom
494683,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-01-18 11:21:00,3.75,15747.0,United Kingdom
506985,21498,RED SPOTS  WRAP ,25,2010-05-05 13:25:00,0.42,17324.0,United Kingdom
507253,20725,LUNCH BAG RED SPOTTY,100,2010-05-07 11:35:00,1.45,13694.0,United Kingdom
537334,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2010-12-06 12:06:00,2.1,16719.0,United Kingdom
523994,35981C,WHITE SNOW SCANDINAVIAN STOCKING ,5,2010-09-26 15:07:00,0.38,16549.0,United Kingdom
514865,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2010-07-07 09:41:00,1.25,15137.0,United Kingdom
517650,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-07-30 14:00:00,8.5,13015.0,United Kingdom
517744,M,Manual,24,2010-08-01 15:55:00,1.45,15640.0,United Kingdom
537567,22499,WOODEN UNION JACK BUNTING,1,2010-12-07 11:59:00,5.95,18119.0,United Kingdom
507178,22367,CHILDS APRON SPACEBOY DESIGN,50,2010-05-06 15:17:00,1.65,14646.0,Netherlands
535247,22470,HEART OF WICKER LARGE,6,2010-11-25 12:40:00,2.95,14824.0,United Kingdom
511051,20718,RED SPOTTY SHOPPER BAG,10,2010-06-06 12:13:00,1.25,12911.0,United Kingdom
489556,21486,PINK HEART DOTS HOT WATER BOTTLE,1,2009-12-01 12:47:00,3.75,15719.0,United Kingdom
522651,15056N,EDWARDIAN PARASOL NATURAL,12,2010-09-16 10:51:00,5.95,12433.0,Norway
491180,21480,PINK STRIPE HOT WATER BOTTLE,1,2009-12-10 12:03:00,2.95,15719.0,United Kingdom
532317,85017B,ENVELOPE 50 BLOSSOM IMAGES,48,2010-11-11 14:57:00,0.85,12803.0,Netherlands
537199,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2010-12-05 14:06:00,2.95,15894.0,United Kingdom
C497585,85176,SEWING SUSAN 21 NEEDLE SET,-12,2010-02-10 16:25:00,0.85,16013.0,United Kingdom
C514142,22486,PLASMATRONIC LAMP,-4,2010-06-30 13:51:00,12.75,14492.0,United Kingdom
501443,48194,DOOR MAT HEARTS,1,2010-03-16 14:01:00,7.49,15005.0,United Kingdom
507228,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,4,2010-05-06 19:57:00,2.55,16794.0,United Kingdom
504591,21754,HOME BUILDING BLOCK WORD,3,2010-04-15 10:31:00,5.95,13394.0,United Kingdom
535802,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2010-11-28 14:57:00,2.95,14030.0,United Kingdom
527496,22714,CARD BIRTHDAY COWBOY,12,2010-10-18 12:07:00,0.42,12699.0,Germany
519237,21755,LOVE BUILDING BLOCK WORD,4,2010-08-15 13:26:00,5.95,13715.0,United Kingdom
509759,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2010-05-25 15:21:00,8.5,14930.0,Channel Islands
513830,20723,STRAWBERRY CHARLOTTE BAG,10,2010-06-29 10:54:00,0.85,13089.0,United Kingdom
508652,22156,HEART DECORATION WITH PEARLS ,36,2010-05-17 15:48:00,0.85,16400.0,United Kingdom
489556,22143,CHRISTMAS CRAFT HEART DECORATIONS,2,2009-12-01 12:47:00,2.1,15719.0,United Kingdom
537208,21098,CHRISTMAS TOILET ROLL,1,2010-12-05 15:12:00,1.25,15889.0,United Kingdom
513332,22383,LUNCH BAG SUKI  DESIGN ,10,2010-06-24 09:06:00,1.65,14790.0,United Kingdom
C490942,22125,UNION JACK HOT WATER BOTTLE ,-3,2009-12-08 14:04:00,5.95,14337.0,United Kingdom
504854,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2010-04-18 10:40:00,2.95,16923.0,United Kingdom
514518,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-05 09:01:00,0.36,17850.0,United Kingdom
505877,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-04-26 13:33:00,0.65,12921.0,United Kingdom
518757,22668,PINK BABY BUNTING,5,2010-08-11 13:07:00,2.95,17675.0,United Kingdom
516588,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-07-21 13:38:00,9.95,17663.0,United Kingdom
502118,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,48,2010-03-23 11:13:00,0.85,15614.0,United Kingdom
493995,21287,SCENTED VELVET LOUNGE CANDLE ,720,2010-01-10 13:50:00,0.38,13694.0,United Kingdom
493945,22180,RETRO SPOT LAMP,6,2010-01-08 12:08:00,9.95,16103.0,United Kingdom
534786,22318,FIVE HEART HANGING DECORATION,1,2010-11-24 11:21:00,2.95,15854.0,United Kingdom
506906,22127,PARTY CONES CARNIVAL ASSORTED,24,2010-05-05 10:30:00,1.25,15513.0,United Kingdom
524354,82578,KITCHEN METAL SIGN,12,2010-09-28 16:50:00,0.55,17048.0,United Kingdom
C508250,22377,BOTTLE BAG RETROSPOT ,-10,2010-05-14 10:28:00,2.1,15218.0,United Kingdom
520900,21181,PLEASE ONE PERSON METAL SIGN,12,2010-09-01 09:31:00,2.1,15078.0,United Kingdom
534180,21181,PLEASE ONE PERSON METAL SIGN,2,2010-11-21 13:51:00,2.1,14895.0,United Kingdom
500014,22260,FELT EGG COSY BLUE RABBIT ,12,2010-03-04 10:29:00,0.85,15622.0,United Kingdom
516452,22431,WATERING CAN BLUE ELEPHANT,6,2010-07-20 13:17:00,1.95,13154.0,United Kingdom
515029,22294,HEART FILIGREE DOVE  SMALL,24,2010-07-08 10:31:00,1.25,13201.0,United Kingdom
515182,21467,CHERRY CROCHET FOOD COVER,2,2010-07-08 19:56:00,3.75,14702.0,United Kingdom
527427,20655,QUEEN OF SKIES LUGGAGE TAG,2,2010-10-17 16:16:00,1.25,15555.0,United Kingdom
526215,22349,DOG BOWL CHASING BALL DESIGN,4,2010-10-10 14:18:00,3.75,17085.0,United Kingdom
500356,20685,DOOR MAT RED SPOT,1,2010-03-07 15:34:00,7.49,16984.0,United Kingdom
537441,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-12-06 17:26:00,9.95,13564.0,United Kingdom
500751,21062,PARTY INVITES SPACEMAN,12,2010-03-10 10:25:00,0.85,13081.0,United Kingdom
491429,20681,PINK SPOTTY CHILDS UMBRELLA,6,2009-12-11 09:18:00,3.25,17165.0,United Kingdom
535268,21801,CHRISTMAS TREE DECORATION WITH BELL,36,2010-11-25 13:38:00,0.42,12841.0,United Kingdom
532233,21815,STAR  T-LIGHT HOLDER ,12,2010-11-11 12:40:00,1.45,13719.0,United Kingdom
537195,84563B,BLUE & WHITE BREAKFAST TRAY,1,2010-12-05 13:55:00,5.95,15311.0,United Kingdom
515326,20726,LUNCH BAG WOODLAND,5,2010-07-11 12:45:00,1.65,15555.0,United Kingdom
529228,21171,BATHROOM METAL SIGN ,1,2010-10-27 11:29:00,1.45,14530.0,United Kingdom
501653,47599A,PINK PARTY BAGS,24,2010-03-18 12:47:00,2.1,16365.0,United Kingdom
512915,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2010-06-18 15:42:00,1.65,14840.0,United Kingdom
514108,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2010-06-30 12:47:00,9.95,13756.0,United Kingdom
496073,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-01-28 17:13:00,1.25,13174.0,United Kingdom
504704,22163,HEART STRING MEMO HOLDER HANGING,2,2010-04-15 19:22:00,2.95,15031.0,United Kingdom
496947,21904,HOUSE WRECKING METAL SIGN ,1,2010-02-04 18:16:00,2.1,14030.0,United Kingdom
535979,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2010-11-29 13:03:00,0.42,14099.0,United Kingdom
517354,84918,CREAM CUSHION COVER WITH FLOWERS,4,2010-07-28 14:54:00,6.95,15555.0,United Kingdom
522410,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2010-09-14 11:36:00,3.95,13555.0,United Kingdom
510069,22295,HEART FILIGREE DOVE LARGE,12,2010-05-27 11:09:00,1.65,16735.0,United Kingdom
528728,22803,IVORY EMBROIDERED QUILT ,1,2010-10-24 13:21:00,39.95,17260.0,United Kingdom
521470,21823,PAINTED METAL HEART WITH HOLLY BELL,6,2010-09-06 12:04:00,1.45,16246.0,United Kingdom
534164,21162,TOXIC AREA  DOOR HANGER ,3,2010-11-21 13:13:00,1.45,16241.0,United Kingdom
502586,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2010-03-25 12:41:00,2.95,17001.0,United Kingdom
526900,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,45,2010-10-13 15:07:00,2.1,16120.0,United Kingdom
520496,21896,POTTING SHED TWINE,6,2010-08-26 12:10:00,2.1,16235.0,United Kingdom
500843,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-03-10 12:13:00,5.45,17348.0,United Kingdom
512113,22474,SPACEBOY TV DINNER TRAY,3,2010-06-13 14:47:00,4.95,16709.0,United Kingdom
534401,22197,SMALL POPCORN HOLDER,4,2010-11-22 13:42:00,0.85,16765.0,United Kingdom
500105,22222,CAKE PLATE LOVEBIRD WHITE,1,2010-03-04 12:39:00,4.95,17287.0,United Kingdom
C493795,22202,MILK PAN PINK RETROSPOT,-2,2010-01-07 11:00:00,3.75,12471.0,Germany
489522,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2009-12-01 11:45:00,3.75,15998.0,United Kingdom
491630,22138,BAKING SET 9 PIECE RETROSPOT ,3,2009-12-11 14:39:00,4.95,17851.0,United Kingdom
517896,22423,REGENCY CAKESTAND 3 TIER,1,2010-08-03 09:04:00,12.75,14734.0,United Kingdom
489687,47505,MINATURE COLOURED GARDENING SET,3,2009-12-02 10:41:00,4.95,17087.0,United Kingdom
497596,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2010-02-11 09:45:00,6.75,16577.0,United Kingdom
493925,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-01-08 11:25:00,0.55,15827.0,United Kingdom
528276,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,6,2010-10-21 11:56:00,2.95,16992.0,United Kingdom
498354,21258,VICTORIAN SEWING BOX LARGE,1,2010-02-18 12:50:00,12.75,14527.0,United Kingdom
531731,21676,FLOWERS  STICKERS,12,2010-11-09 12:15:00,0.85,14817.0,United Kingdom
534221,22894,TABLECLOTH RED APPLES DESIGN ,1,2010-11-21 16:15:00,8.5,16049.0,United Kingdom
502229,21153,RED SPOTTY TABLECLOTH ,2,2010-03-23 12:12:00,10.65,12921.0,United Kingdom
497027,22201,FRYING PAN BLUE POLKADOT ,4,2010-02-05 13:17:00,4.25,13658.0,United Kingdom
524038,21539,RED RETROSPOT BUTTER DISH,3,2010-09-27 11:22:00,4.95,13018.0,United Kingdom
528865,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2010-10-25 11:10:00,1.25,17393.0,United Kingdom
506834,48184,DOOR MAT ENGLISH ROSE ,3,2010-05-04 13:43:00,7.49,16450.0,United Kingdom
501665,21217,RED SPOTTY ROUND CAKE TINS,1,2010-03-18 14:14:00,9.95,16108.0,United Kingdom
C509630,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-36,2010-05-25 10:03:00,2.95,13081.0,United Kingdom
527355,22549,PICTURE DOMINOES,12,2010-10-17 10:13:00,1.45,17597.0,United Kingdom
511069,85230G,ORANGE VOTIVE CANDLE,24,2010-06-06 13:22:00,0.29,17915.0,United Kingdom
503149,22287,"DECORATION , WOBBLY CHICKEN, METAL ",3,2010-03-30 12:17:00,1.65,14606.0,United Kingdom
537818,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-08 13:53:00,3.95,12766.0,Portugal
511242,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,2010-06-07 12:33:00,6.95,15640.0,United Kingdom
492770,72756,FAIRY CAKE CANDLES,18,2009-12-18 15:28:00,1.49,14949.0,United Kingdom
493886,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-01-08 10:30:00,4.95,16497.0,United Kingdom
530014,22502,PICNIC BASKET WICKER SMALL,1,2010-11-01 10:37:00,5.95,17238.0,United Kingdom
528399,21412,VINTAGE GOLD TINSEL REEL,6,2010-10-22 08:51:00,0.42,14156.0,EIRE
C534845,22898,CHILDRENS APRON APPLES DESIGN,-1,2010-11-24 13:25:00,1.65,14646.0,Netherlands
C504363,85176,SEWING SUSAN 21 NEEDLE SET,-2,2010-04-13 10:48:00,0.64,17448.0,United Kingdom
C530935,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-11-04 17:16:00,7.95,14847.0,United Kingdom
527388,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,8,2010-10-17 13:10:00,1.95,17211.0,United Kingdom
492437,21026,SPACE OWL,30,2009-12-17 10:27:00,1.25,13269.0,United Kingdom
506706,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2010-05-02 14:42:00,0.85,16549.0,United Kingdom
C493190,17109C,FLOWER FAIRY INCENSE ROSE,-1,2009-12-22 13:08:00,1.69,15581.0,United Kingdom
489598,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2009-12-01 14:35:00,1.95,16620.0,United Kingdom
534656,22694,WICKER STAR ,4,2010-11-23 13:36:00,2.1,13869.0,United Kingdom
499772,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-03-02 13:36:00,0.42,16960.0,United Kingdom
533080,22192,BLUE DINER WALL CLOCK,2,2010-11-16 09:28:00,8.5,14189.0,United Kingdom
504375,22363,GLASS JAR MARMALADE ,4,2010-04-13 11:27:00,2.95,15268.0,United Kingdom
529986,22905,CALENDAR IN SEASON DESIGN,6,2010-10-31 15:50:00,2.95,17728.0,United Kingdom
508780,22333,RETRO SPORT PARTY BAG + STICKER SET,3,2010-05-18 12:24:00,1.65,15518.0,United Kingdom
534738,21365,MIRRORED WALL ART STARS,6,2010-11-23 19:24:00,2.95,12377.0,Switzerland
515314,21096,SET/6 FRUIT SALAD  PAPER PLATES,5,2010-07-11 10:49:00,0.85,16889.0,United Kingdom
533301,22867,HAND WARMER BIRD DESIGN,5,2010-11-16 16:46:00,2.1,15811.0,United Kingdom
507128,21363,HOME SMALL WOOD LETTERS,1,2010-05-06 12:04:00,4.95,14527.0,United Kingdom
525841,22697,GREEN REGENCY TEACUP AND SAUCER,5,2010-10-07 12:44:00,2.95,13324.0,United Kingdom
497898,79029,GLASS HONEYPOT WASP CATCHER,4,2010-02-14 12:49:00,1.95,18077.0,United Kingdom
493834,85099B,JUMBO BAG RED WHITE SPOTTY ,5,2010-01-07 13:32:00,1.95,14527.0,United Kingdom
534864,22113,GREY HEART HOT WATER BOTTLE,36,2010-11-24 14:13:00,3.39,13495.0,United Kingdom
519819,16236,KITTY PENCIL ERASERS,3,2010-08-20 13:59:00,0.21,18106.0,United Kingdom
506451,85231G,ORANGE SCENTED SET/9 T-LIGHTS,6,2010-04-29 18:18:00,0.85,13077.0,United Kingdom
503547,22479,DAISY GARDEN MARKER,10,2010-04-01 14:52:00,1.25,14049.0,United Kingdom
511796,20676,RED SPOTTY BOWL,8,2010-06-10 14:25:00,1.25,15734.0,United Kingdom
530509,90214Z,"LETTER ""Z"" BLING KEY RING",2,2010-11-03 12:07:00,1.25,16779.0,United Kingdom
501153,47599B,BLUE PARTY BAGS ,5,2010-03-14 15:07:00,2.1,15665.0,United Kingdom
500329,20931,BLUE POT PLANT CANDLE ,3,2010-03-07 12:56:00,3.75,13764.0,United Kingdom
499762,82585,SWEET VALENCIA CANDLE+CUP,1,2010-03-02 12:48:00,1.25,14818.0,United Kingdom
532679,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-11-14 12:17:00,4.95,16960.0,United Kingdom
522987,21181,PLEASE ONE PERSON METAL SIGN,2,2010-09-19 14:51:00,2.1,17625.0,United Kingdom
507694,22318,FIVE HEART HANGING DECORATION,6,2010-05-11 10:26:00,2.95,12935.0,United Kingdom
509849,21244,BLUE  SPOTTY PLATE ,8,2010-05-26 08:27:00,1.69,17694.0,United Kingdom
537623,84968D,SET OF 16 VINTAGE RED CUTLERY,1,2010-12-07 14:31:00,12.75,15858.0,United Kingdom
508214,21115,ROSE CARAVAN DOORSTOP,1,2010-05-13 14:51:00,6.75,15768.0,United Kingdom
524545,22574,HEART WOODEN CHRISTMAS DECORATION,20,2010-09-29 13:55:00,0.85,12841.0,United Kingdom
533658,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-11-18 13:04:00,5.95,14614.0,United Kingdom
502096,22265,EASTER DECORATION NATURAL CHICK,7,2010-03-22 18:00:00,0.65,16441.0,United Kingdom
505712,21755,LOVE BUILDING BLOCK WORD,2,2010-04-25 12:43:00,5.95,13527.0,United Kingdom
504903,47599A,PINK PARTY BAGS,1,2010-04-18 15:48:00,2.1,16549.0,United Kingdom
516609,22637,PIGGY BANK RETROSPOT ,8,2010-07-21 14:39:00,2.55,17338.0,United Kingdom
521483,20914,SET/5 RED SPOTTY LID GLASS BOWLS,32,2010-09-06 13:26:00,2.55,13093.0,United Kingdom
513614,21535,RED RETROSPOT SMALL MILK JUG,3,2010-06-27 12:19:00,2.55,17618.0,United Kingdom
527124,21695,SMALL SILVER FLOWER CANDLE POT,45,2010-10-14 19:46:00,2.95,14088.0,United Kingdom
524953,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-10-01 13:09:00,1.45,15190.0,United Kingdom
511025,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-06-06 09:49:00,5.45,17377.0,United Kingdom
512614,16052,TEATIME PUSH DOWN RUBBER,24,2010-06-17 10:35:00,0.42,18039.0,United Kingdom
508986,22342,HOME GARLAND PAINTED ZINC ,12,2010-05-19 11:59:00,1.65,14235.0,United Kingdom
505209,22196,SMALL HEART MEASURING SPOONS,3,2010-04-20 17:25:00,0.85,14081.0,United Kingdom
506694,22518,CHILDS GARDEN BRUSH BLUE,6,2010-05-02 12:31:00,2.1,15732.0,United Kingdom
490161,21790,VINTAGE SNAP CARDS,12,2009-12-04 10:57:00,0.85,17160.0,United Kingdom
536001,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-11-29 14:21:00,2.95,17814.0,United Kingdom
489536,20676,RED SPOTTY BOWL,2,2009-12-01 12:13:00,1.25,16393.0,United Kingdom
506134,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,12,2010-04-27 15:18:00,1.95,16103.0,United Kingdom
499971,21299,EDWARDIAN TOILET ROLL UNIT ,6,2010-03-03 14:20:00,3.95,17188.0,United Kingdom
533591,85061W,WHITE JEWELLED HEART DECORATION,24,2010-11-18 11:59:00,0.85,16554.0,United Kingdom
538051,22603,CHRISTMAS RETROSPOT TREE WOOD,6,2010-12-09 13:24:00,0.85,18041.0,United Kingdom
510170,22323,PINK POLKADOT KIDS BAG,2,2010-05-27 14:28:00,1.95,13001.0,United Kingdom
516610,21770,OPEN CLOSED METAL SIGN,2,2010-07-21 14:41:00,4.95,13615.0,United Kingdom
516946,15056N,EDWARDIAN PARASOL NATURAL,12,2010-07-25 15:17:00,5.95,13767.0,United Kingdom
505717,21796,SET OF 3 RED STRIPE BASKETS,2,2010-04-25 13:20:00,12.75,17611.0,United Kingdom
512436,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,2010-06-15 15:59:00,0.42,15750.0,United Kingdom
491109,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2009-12-09 14:30:00,4.95,13825.0,United Kingdom
514462,47591B,SCOTTIES DES CHILD'S APRON,2,2010-07-02 12:43:00,1.65,14963.0,United Kingdom
523313,21916,SET 12 RETRO WHITE CHALK STICKS,24,2010-09-21 13:21:00,0.42,14936.0,Channel Islands
525075,22157,ANGEL DECORATION WITH LACE PADDED,20,2010-10-03 15:24:00,0.85,16782.0,United Kingdom
514876,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,2010-07-07 10:33:00,1.65,17511.0,United Kingdom
492216,35937,CERISE+GOLD CHRISTMAS STOCKING DEC,20,2009-12-15 17:25:00,0.38,15641.0,United Kingdom
498525,22088,PAPER BUNTING COLOURED LACE,12,2010-02-19 13:28:00,2.95,13552.0,United Kingdom
516781,21745,GAOLERS KEYS DECORATIVE GARDEN ,204,2010-07-23 08:24:00,2.54,18102.0,United Kingdom
525456,35951,FOLKART BAUBLE CHRISTMAS DECORATION,24,2010-10-05 14:29:00,1.25,17758.0,United Kingdom
533760,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2010-11-18 14:49:00,1.45,17460.0,United Kingdom
506453,35004G,SET OF 3 GOLD FLYING DUCKS,2,2010-04-29 18:34:00,6.35,14031.0,United Kingdom
530811,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-11-04 13:04:00,0.55,13137.0,United Kingdom
496768,21157,RED SPOTTY WASHBAG,6,2010-02-03 15:07:00,2.1,14327.0,United Kingdom
521931,21562,HAWAIIAN GRASS SKIRT ,1,2010-09-09 15:44:00,1.25,14606.0,United Kingdom
495508,22303,COFFEE MUG APPLES DESIGN,12,2010-01-25 13:46:00,2.55,13141.0,United Kingdom
490144,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2009-12-04 08:46:00,3.75,13154.0,United Kingdom
526176,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2010-10-10 11:32:00,1.25,13838.0,United Kingdom
532171,21824,PAINTED METAL STAR WITH HOLLY BELLS,12,2010-11-11 12:21:00,1.45,16824.0,United Kingdom
515733,22187,GREEN CHRISTMAS TREE CARD HOLDER,10,2010-07-14 12:55:00,4.25,17034.0,United Kingdom
523649,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-23 12:42:00,12.75,13264.0,United Kingdom
494676,21175,GIN + TONIC DIET METAL SIGN,1,2010-01-17 16:09:00,2.1,17591.0,United Kingdom
520178,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-08-24 13:46:00,1.25,15625.0,United Kingdom
534057,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2010-11-21 10:42:00,1.95,17548.0,United Kingdom
500145,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2010-03-04 17:08:00,1.65,14748.0,United Kingdom
516168,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-07-18 13:22:00,2.1,15547.0,United Kingdom
496297,84991,60 TEATIME FAIRY CAKE CASES,3,2010-01-31 10:31:00,0.55,14896.0,United Kingdom
500881,37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,2,2010-03-10 14:49:00,1.65,13305.0,United Kingdom
532432,21137,BLACK RECORD COVER FRAME,8,2010-11-12 10:28:00,3.75,14911.0,EIRE
533381,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2010-11-17 10:55:00,1.25,14417.0,United Kingdom
525493,22567,20 DOLLY PEGS RETROSPOT,6,2010-10-05 16:18:00,1.25,17576.0,United Kingdom
533591,21533,RETROSPOT LARGE MILK JUG,3,2010-11-18 11:59:00,4.95,16554.0,United Kingdom
508215,84659A,WHITE TRAVEL ALARM CLOCK,9,2010-05-13 14:55:00,2.55,12923.0,United Kingdom
491612,21033,JUMBO BAG CHARLIE AND LOLA TOYS,50,2009-12-11 13:49:00,1.25,14298.0,United Kingdom
524526,85199S,SMALL HANGING IVORY/RED WOOD BIRD,144,2010-09-29 13:17:00,0.42,14667.0,United Kingdom
525017,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-10-03 11:35:00,1.45,13014.0,United Kingdom
492227,21033,JUMBO BAG CHARLIE AND LOLA TOYS,50,2009-12-15 18:57:00,1.25,18177.0,United Kingdom
497909,47310M,"SMALL POP BOX,FUNKY MONKEY",1,2010-02-14 13:39:00,1.25,15272.0,United Kingdom
506162,21217,RED SPOTTY ROUND CAKE TINS,2,2010-04-28 09:15:00,9.95,13081.0,United Kingdom
502462,47566,PARTY BUNTING,5,2010-03-24 14:40:00,4.65,15447.0,United Kingdom
496974,20717,STRAWBERRY SHOPPER BAG,20,2010-02-05 08:53:00,1.06,14298.0,United Kingdom
C502770,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-03-26 14:25:00,4.95,18187.0,United Kingdom
512608,22358,KINGS CHOICE TEA CADDY ,6,2010-06-17 09:56:00,2.95,13488.0,United Kingdom
490905,47591A,CAROUSEL DES CHILD'S APRON,3,2009-12-08 13:08:00,1.65,16940.0,United Kingdom
529321,21294,ETCHED GLASS COASTER,2,2010-10-27 14:00:00,1.25,13617.0,United Kingdom
505232,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-04-21 10:43:00,1.45,17448.0,United Kingdom
490928,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1,2009-12-08 13:41:00,1.65,14085.0,United Kingdom
498019,22083,PAPER CHAIN KIT RETRO SPOT,12,2010-02-15 16:57:00,2.95,13089.0,United Kingdom
493841,21154,RED SPOTTY OVEN GLOVE ,10,2010-01-07 14:04:00,1.25,13394.0,United Kingdom
529835,48194,DOORMAT HEARTS,2,2010-10-31 12:34:00,7.95,16008.0,United Kingdom
506142,47590B,PINK HAPPY BIRTHDAY BUNTING,12,2010-04-27 16:19:00,5.45,12744.0,Singapore
523748,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-09-23 18:24:00,1.25,14628.0,United Kingdom
503341,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-03-31 12:57:00,3.75,17531.0,United Kingdom
538040,21169,YOU'RE CONFUSING ME METAL SIGN ,3,2010-12-09 13:08:00,1.69,16520.0,United Kingdom
509100,22316,200 BENDY SKULL STRAWS,1,2010-05-20 11:49:00,1.25,17841.0,United Kingdom
494451,47566B,TEA TIME PARTY BUNTING,1,2010-01-14 13:50:00,4.65,14527.0,United Kingdom
519343,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-08-16 12:12:00,1.25,12687.0,Sweden
517409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-07-29 11:06:00,2.55,16875.0,United Kingdom
501010,62096A,PINK/YELLOW FLOWERS HANDBAG,2,2010-03-11 15:33:00,1.95,13715.0,United Kingdom
532126,22027,TEA PARTY BIRTHDAY CARD,12,2010-11-11 10:21:00,0.42,18226.0,United Kingdom
494479,22109,FULL ENGLISH BREAKFAST PLATE,3,2010-01-14 15:47:00,3.75,17032.0,United Kingdom
518757,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2010-08-11 13:07:00,2.75,17675.0,United Kingdom
508840,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2010-05-18 14:06:00,3.75,14744.0,United Kingdom
491634,20725,LUNCH BAG RED SPOTTY,1,2009-12-11 15:40:00,1.65,17841.0,United Kingdom
534035,21790,VINTAGE SNAP CARDS,8,2010-11-19 15:50:00,0.85,13124.0,United Kingdom
516758,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-07-22 16:37:00,0.85,14861.0,United Kingdom
495208,22073,RETRO SPOT STORAGE JAR,1,2010-01-21 16:53:00,3.75,18037.0,United Kingdom
495079,20766,GARDEN PATH SKETCHBOOK,4,2010-01-21 09:37:00,3.75,15095.0,United Kingdom
512544,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2010-06-16 13:20:00,1.25,16327.0,United Kingdom
531478,22740,POLKADOT PEN,48,2010-11-08 14:20:00,0.85,17084.0,United Kingdom
505498,21714,CITRONELLA CANDLE GARDEN POT,12,2010-04-22 13:29:00,1.25,14209.0,United Kingdom
529994,21017,RED BIRD HOUSE TREE DECORATION,3,2010-10-31 16:26:00,0.85,16984.0,United Kingdom
